"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","0","0.6842105263157895","0","10.854210526315791","14.840526315789475","1","0","0","12.567368421052633","0.003157894736842105","1.0768421052631578","0.42105263157894735","11.875789473684213","0","Tue Jan 20 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.864736842105266","14.813684210526318","1","0","0","16.62842105263158","0.019999999999999997","1.1000000000000003","1.8421052631578947","11.871052631578952","0","Tue Jan 20 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.868947368421054","14.809999999999999","1","0","0","19.104736842105265","1.5952631578947365","1.0200000000000002","2","12.112631578947367","0","Tue Jan 20 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.887894736842107","14.773684210526316","1","0","0","19.02315789473684","3.03","1.0236842105263158","4.052631578947368","12.566315789473684","0","Tue Jan 20 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.911052631578945","14.721052631578948","1","0","0","18.931052631578947","3.783684210526316","1.0373684210526315","7","12.853157894736844","0","Tue Jan 20 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.938421052631574","14.670526315789472","1","0","0","19.26","4.517368421052632","1.0457894736842106","9.842105263157896","12.946315789473681","0","Tue Jan 20 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.96421052631579","14.622631578947374","1","0","0","19.023157894736844","5.362105263157895","1.0021052631578946","12.421052631578947","13.101578947368422","0","Tue Jan 20 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.98","14.591052631578949","1","0","0","18.781052631578948","5.6968421052631575","1.0689473684210526","14.368421052631579","13.167894736842106","0","Tue Jan 20 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.993157894736843","14.562631578947368","1","0","0","18.354736842105265","5.90157894736842","0.981578947368421","15.842105263157896","13.273684210526316","0","Tue Jan 20 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.003684210526316","14.5378947368421","1","0","0","18.112631578947372","6.192105263157894","0.9831578947368422","17.157894736842106","13.357368421052632","0","Tue Jan 20 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.013157894736846","14.514210526315786","1","0","0","18.838947368421053","5.635263157894737","1.033157894736842","18.473684210526315","13.374210526315789","0","Tue Jan 20 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.021578947368424","14.504210526315788","1","0","0","18.77315789473684","5.766842105263158","0.9494736842105262","19","13.544210526315789","0","Tue Jan 20 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.026842105263157","14.497368421052634","1","0","0","18.278421052631575","6.23578947368421","0.8642105263157895","19.36842105263158","14.096842105263159","0","Tue Jan 20 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.03157894736842","14.486842105263158","1","0.5789473684210527","0","19.028421052631582","6.268421052631578","0.9105263157894737","20","14.489473684210527","0","Tue Jan 20 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.032631578947367","14.485789473684212","1","0.5789473684210527","0","19.254736842105267","5.550526315789473","0.913157894736842","20","14.17157894736842","0","Tue Jan 20 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.031578947368422","14.486842105263158","1","0.47368421052631576","0","20.21","4.9331578947368415","0.9500000000000001","20","14.020526315789473","0","Tue Jan 20 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.032105263157893","14.487894736842108","1","0.6842105263157895","0","20.11263157894737","5.482631578947369","0.9126315789473685","20","14.291578947368421","0","Tue Jan 20 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.031578947368422","14.487368421052635","1","1","0","20.39157894736842","5.2357894736842105","0.9247368421052632","20","14.486842105263158","0","Tue Jan 20 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.033684210526317","14.485789473684212","1","1","0","20.16526315789474","5.065789473684211","0.875263157894737","20","14.477368421052631","0","Tue Jan 20 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.037894736842102","14.474736842105266","1","1","0","20.083684210526314","4.893157894736842","0.9631578947368421","20.68421052631579","14.460526315789474","0","Tue Jan 20 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.035263157894736","14.481578947368423","1","1","0","20.09947368421053","4.713684210526317","0.9073684210526317","20.57894736842105","14.466842105263158","0","Tue Jan 20 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.031052631578946","14.486315789473684","1","0.7894736842105263","0","19.87842105263158","4.482105263157894","0.9189473684210526","20","14.405789473684209","0","Tue Jan 20 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.028947368421054","14.492105263157896","1","0","0","19.615263157894738","3.758947368421053","0.9147368421052631","19.736842105263158","13.79105263157895","0","Tue Jan 20 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","11.015263157894735","14.512105263157899","1","0","0","19.725789473684213","2.5836842105263162","0.9578947368421052","18.473684210526315","13.437368421052632","0","Tue Jan 20 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.993157894736841","14.55736842105263","1","0","0","18.999473684210525","0.9068421052631579","1.0363157894736843","16.05263157894737","12.802631578947368","0","Tue Jan 20 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.974210526315789","14.601052631578952","1","0","0","17.68894736842105","0.4957894736842106","1.0357894736842108","13.789473684210526","12.675263157894738","0","Tue Jan 20 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.956842105263158","14.632631578947368","1","0","0","16.973157894736847","0.4247368421052631","1.0894736842105264","12","12.646315789473686","0","Tue Jan 20 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.948421052631575","14.650526315789474","1","0","0","16.63105263157895","0.21052631578947367","1.0536842105263158","11","12.589473684210526","0","Tue Jan 20 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.942631578947369","14.662631578947364","1","0","0","16.320526315789472","0.08210526315789475","1.036315789473684","10.368421052631579","12.542105263157895","0","Tue Jan 20 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.937894736842106","14.670526315789468","1","0","0","15.82578947368421","0.02263157894736842","1.0563157894736843","9.947368421052632","12.521052631578948","0","Tue Jan 20 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0.6842105263157895","0","10.92736842105263","14.692631578947363","1","0","0","12.7165","0.004","1.0645","8.65","12.494999999999994","0","Tue Jan 20 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.9125","14.719500000000002","1","0","0","2.021052631578948","0","1.0042105263157894","6.947368421052632","12.47578947368421","0","Tue Jan 20 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.9","14.744736842105265","1","0","0","0.17105263157894735","0","1.0121052631578948","5.7368421052631575","12.460526315789478","0","Tue Jan 20 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.891578947368417","14.758421052631578","1","0","0","0.1815789473684211","0","1.0315789473684212","5","12.445789473684215","0","Tue Jan 20 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.886842105263153","14.77736842105263","1","0","0","0.18421052631578946","0","1.0378947368421052","4.105263157894737","12.42263157894737","0","Tue Jan 20 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.88736842105263","14.777894736842104","1","0","0","0.1763157894736842","0","1.0115789473684211","4","12.40052631578947","0","Tue Jan 20 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.886315789473683","14.777894736842104","1","0","0","0.16842105263157894","0","1.0305263157894735","4","12.391052631578942","0","Tue Jan 20 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.88736842105263","14.778421052631577","1","0","0","0.1657894736842105","0","1.0289473684210526","4","12.387894736842103","0","Tue Jan 20 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.88473684210526","14.77842105263158","1","0","0","0.16315789473684209","0","1.0157894736842106","3.9473684210526314","12.368947368421056","0","Tue Jan 20 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.87894736842105","14.791052631578943","1","0","0","0.17105263157894735","0","1.0026315789473685","3","12.364736842105263","0","Tue Jan 20 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.878421052631577","14.79157894736842","1","0","0","0.18684210526315792","0","1.038421052631579","3","12.350526315789471","0","Tue Jan 20 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.87894736842105","14.791052631578943","1","0","0","0.17894736842105266","0","1.0489473684210526","3","12.329999999999997","0","Tue Jan 20 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.877894736842103","14.79157894736842","1","0","0","0.1842105263157895","0","1.0273684210526317","3","12.31894736842105","0","Tue Jan 20 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.874736842105264","14.801052631578946","1","0","0","0.17894736842105266","0","1.0005263157894737","2.473684210526316","12.307368421052633","0","Tue Jan 20 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.868947368421056","14.809999999999999","1","0","0","0.16315789473684209","0","1.0147368421052632","2","12.300000000000006","0","Tue Jan 20 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.870000000000003","14.809999999999999","1","0","0","0.17894736842105266","0","0.9989473684210525","2","12.292631578947372","0","Tue Jan 20 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.867368421052632","14.810526315789472","1","0","0","0.1763157894736842","0","1.0615789473684207","2","12.285263157894738","0","Tue Jan 20 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.870000000000001","14.809473684210525","1","0","0","0.17894736842105263","0","1.010526315789474","2","12.281052631578946","0","Tue Jan 20 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.868947368421056","14.810526315789476","1","0","0","0.1815789473684211","0","1.0536842105263156","2","12.261052631578945","0","Tue Jan 20 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.868947368421056","14.809999999999999","1","0","0","0.17368421052631577","0","1.0563157894736843","2","12.255789473684212","0","Tue Jan 20 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.867368421052632","14.810526315789476","1","0","0","0.1736842105263158","0","1.0736842105263158","2","12.243684210526316","0","Tue Jan 20 2015 23:20:00 GMT-0500 (EST)"
